	Unnamed: 0	tweets	class
329	329	Did...I mention that among my new disciplines are Dementation  Dominate  Presence  and Obtenebration?  I am fucking AWESOME.	3
330	330	I *really* hate housework! Then again  it was great waking up to a clean LR & kitchen! Maybe I should do it more often... :-)	3
331	331	I've been wondering that myself. Its been down for quite a damn long time... @tqbf any comment on that?	3
332	332	well damn we should have had a tweet up. I was at Kona last night as well.	3
333	333	ouch! Hope your alright! :S I hate Black Ice  Almost broke my arm on it the other week :P	3
334	334	eeeeew  I wanna cum ;)	3
335	335	 AAYE!!!  richard gre is NOT gay-re :P	3
336	336	fuck yeah bra	3
337	337	nope can't deny that sweet face or lil schnauzer w/ ears~always wished Hildie had her pig tails~how is cropping still happening?	3
338	338	Hey~~Happy New Year new friend !! enjoy the movie~ think of me when the crazy proff shows up..damn...can't remember his name	3
339	339	#NAME?	3
340	340	 GOOD! Now u can bring ur happy lil' ass over here & help me finish hanging this garland.  ;-)	3
341	341	Guess there wont be much skidding then. As is said hope you're on the ground floor or everyone will hate Green Grass and High Tides.	3
342	342	The FA50 is a low key ultra here in ATL. It stands for Fat Ass 50K. Loop course  so you could do 25K...Half Ass.	3
343	343	 me too!!! I also hate closing then opening then closing shifts that gets me all out of wack.	3
344	344	"says ""no more pizzas for the situation room! or else we will be fat when the war is over..."""	3
345	345	hangs longer than u while u lay there on ur ass! 1 day u gonna look back @ these days & ask urself where did ur life go?	3
346	346	I slept horribly. Kepted waking up every hour. Kept tossing and turning. Argh I hate having to work today! Time for cardio!	3
347	347	if you can get me a signed copy of Jordan's book....we'll pull some qoutes during shows.  That guy kicks ass muchos muchos  wow	3
348	348	wErd... you pick out (2) kick ass hip hop songs and we'll doit yo~	3
349	349	hola! Orli ... we are www.LuckyStartups.com looking to interview some kick ass peeps in Israel... you up to it?	3
350	350	yeah  I did that a few months ago. How's your show doing man?? looks kick ass!	3
351	351	Thinking about response/actions. Have decided its not going 2b ideal 4 anyone. Its sticky bc its family. Theres love/hate/dislike	3
352	352	Not talking about incident but more so the attitude that I'm gonna bitch & make a comp do something on a subjective matter.	3
353	353	she doesnt want to scar you for life like i could.  cant talk her into sending you the video of they guy with the jar in his ass.	3
354	354	when can I meet your uncle??? Maybe he could give a wiki demo to our loser peeps!?	3
355	355	what a coincidence! I'm wearing my fat jeans today and it felt like they were my skinny jeans!	3
356	356	sucks  don't it?	3
357	357	doc's a dick.. ill manage without injuring myself.. self inflicted pain would be desperate..which I think I am.. Siiigghhh!!	3
358	358	Agreed!  Twitter showed the way with the whale ;)	3
359	359	No- shopping isn't what sucks! It's the crowds that cause the trouble. haha! Love your website btw!!	3
360	360	FUCK YEAH BIOSHOCK! Tell me how the apartment hunt goes!	3
361	361	Merry Christmas to you too  Casey. For tomorrow. Er  or today. Grrr  damn time zones....	3
362	362	Are we going to see an appearance of the 'fuck me' boots? :P	3
363	363	Sounds more reasonable. I hate having to buy 8+ presents for my very small family alone. Soulless Myer gift cards FTW	3
364	364	Wtf. Fuck you	3
365	365	Lawlz. yr a bitch. hoe.	3
366	366	Sorry you bitch punched TEO.	3
367	367	oh no  I always try to make my desk look neat. Fail whale. There are always newspapers piling up  cables are worse!	3
368	368	Funny I always thought Job Security is dependent to how much ass you can kiss? (wait I guess they are one of the same if you think..)	3
369	369	Oh I know. It doesn't hurt to have one of the richest woman in the world actually hate you. Elvis had the Memphis Mafia. Oprah...	3
370	370	Lol  I'm not enough of a LOTR nerd to need to install Tolkien fonts. :)	3
371	371	it was a good show...dude!  Did you call in gay  rotfl	3
372	372	hmmm....or do they hate you because you didn't let them join in the parranda? Nah  probably the corp council thing	3
373	373	LOL Hon  I have been saying for a while now that this boy will be gay. It really bothers the hubs when I do  so Im tryin 2b good	3
374	374	"lol exactly. ""Hey guys  how about a 13-sided paralellogram? THAT'LL fuck em up!"	3
375	375	Yeh  but every nerd like to think he/she is devastatingly good-looking  as revenge on those who snubbed them. Trust me  I kno	3
376	376	Gee  i might if the person running this hadn't been such a bitch to me. I'll focus my efforts elsewhere  thanks.	3
377	377	haha you'd think so right? I AM giving something away though i'm just surprised cause it's that high..my sqz  pg honestly sucks lol	3
378	378	heh i'm a thunking (friggin hate that word - 'thunking' how daft - anyway) - is it a CON?	3
379	379	 i just fucking beat you!	3
380	380	HOLY FUCK! that was one tough fucking cow!	3
381	381	yeah i know but its also too bad about the children ya know BECAUsE I FUCKING WON!	3
382	382	Heh  his name's Jeremy (stupid little nerd  but he's up for any challenge.) And he's about to break  anyway.	3
383	383	hippies hate that stuff... too chemical-y. This is true when used in ENORMOUS amounts.	3
384	384	i have to go inside of you tomorrow. i hate myself every time i am in you. i feel cheap and dirty.	3
385	385	#NAME?	3
386	386	"(RT) Fat Bastard (my beagle) is writing his ""tail-all"" confessional diary about online dating..."	3
387	387	- Fat Bastard sends hugs for retweet on Austin Girl blog: http://austingirlblog.wordpress.com (need feedback on writing)	3
388	388	jizz in my pants is old news nigga. Keep up LOL. instead of doing it locally just come over early and do it here. Fuck local shit	3
389	389	@lastlee...that movie was good...not boring...very gay....but equally good	3
390	390	fuck u and ur early screenings...jealous...prepare for tuesday mash...im coming with woody to freebirds/mash	3
391	391	cant wait to get FUCKED THE FUCK UP	3
392	392	well if they hate you  are they still considered a fan?	3
393	393	I'm kinda meh on it--It wouldn't even be a contest as Madonna would kick his ass while he was running around screaming.	3
394	394	ok I take you off of my hate list and send you hugs  I am in business..this is my alter ego. mwahahah	3
395	395	http://twitpic.com/rt32 - omg :/ sucks to be u. hope u got some good tunes going makes it more delightful to sit through.	3
396	396	it's one thing if it's my friends using it on me  but I hate when 23 year olds message me on OKC and call me that or Older woman	3
397	397	that would be one shocking pussy lol	3
398	398	 Totally agree with you.  Fuck Prop 8.  very cool that apple came out publicly against 8 on the website.	3
399	399	u know  that's what I hate about Ohio  seeing grown up idiots in shorts when it's freezing outside :0)	3
400	400	fuck yes	3
401	401	:) if she is a dumb hoe why'd he put his cock in her?	3
402	402	still nothing.  Lucky for you I have the free time to hop on twitter and remind you that you still fucking owe me.	3
403	403	charter sucks as is nothing but trouble - att needs to roll out uverse faster!	3
404	404	did Santa cum n visit u huny?	3
405	405	nice voicemail... i didn't enjoy it cuz i am a bitch.	3
406	406	summer workout tape? How you gonna workout to Kanyes depressing ass album  ok  maybe 2 songs	3
407	407	Well I I said some words about Pollgod that i didnt mean because a SP member was being a fuck head lol	3
408	408	i'm with you on the new yrs res! i'm 10lbs chubbier than i was 8 mos ago and i ALSO thought i was completely immune to fat! :(	3
409	409	Oh  you bastard.  You couldn't wait until I'm not busy.  I'll probably catch the tail end again.  Damn it all.	3
410	410	How is the Loser episode?  Lotsa crying??	3
411	411	I am Dutch ;) Over here  there's a difference between the fat ho-ho santa and st. nicolas (sinterklaas).	3
412	412	fuck off!!!	3
413	413	ducking ducking ducking. Stupid ass autocorrect	3
414	414	DAMN TJ  You getting called out in songs now??!!	3
415	415	LMAO!! I aint gonna front  shit did look kinda moist! Ol Duncan Hines Ass!!! LOL!!	3
416	416	my programs is telling me the same damn thing. WTH!?!	3
417	417	I wanna see her tall lanky ass playin tennis  lol	3
418	418	The guy who runs it is a major dick  underpays or doesn't pay models. He's harassed me and belittled me.	3
419	419	Yeah it was four years ago  but I have a long memory. I also still hate the Avalanche even though they've sucked for years. :}	3
420	420	Grew up a Habs fan  which meant I had to hate the Leafs when I moved to Toronto  which meant embracing the Wings.	3
421	421	Wilt fresh spinach with hot bacon fat and top with bacon!	3
422	422	 Graphic novel class? I hate you but I love you but still I hate you and oh yesh  Hows ya boy JImmy?	3
423	423	usually  if I am at the point where I'm ready to say something mean  I will click away. I hate mean people.  hate them.	3
424	424	yes  it's winter time and i'd hate for her ears to get cold out there on the ocean city boardwalk.	3
425	425	Now I know you're really are GAY!	3
426	426	Me?? Hairy ass??? WTF?!?! I would laser that shit...	3
427	427	which keyboard do u hate? I hate iPhone keyboard. Yes touchscreen is cool but I WISH I had actual buttons 2 push! Less typo's	3
428	428	write more books  sccessful new venture with me  &bring fat fat 2 L.A. so we can hang out and buy our sons a bunch of cute clothes	3
429	429	Fuck you  McGaffigan. I WANT TO GO. NAO!	3
430	430	You can stop voting now. Holy fuck. If only McCain had you on his side  and you were 18.	3
431	431	You bash Nickelback  but you listen to Staind? WTF?! I hate both  btw.	3
432	432	I nominate @Badhorse_ for a Shorty Award in #green because... Why the fuck not?	3
433	433	Joanne Angel? You know how much I hate you right now :p &lt;3 XXXorcist	3
434	434	I also lost my wallet over the weekend! its sucks  in my case I was just dumb and appear to have dropped it somewhere...	3
435	435	dunno  I just saw her go at the top of stairs; It seemed like an ass slide.	3
436	436	It's just crazy. This boy is fucking up my sleep schedule. Probably why I don't mind too much. ;)	3
437	437	"RE: Hugh's daughter.  I just hate to see when a female CEO step down and says it's so ""company can evolve"" AAARRRG!"	3
438	438	like tha new 50 shit fire.  finally sum club gangsta shit i neede that!!! hook is catchy as fuck and 50 whas rappin good.	3
439	439	i fuck wit u.  u got skillz homie.	3
440	440	-- damn fool. you're a 247 workhorse!	3
441	441	#NAME?	3
442	442	-- damn homie ... in highschool you was the man homie. fuck happened to you?	3
443	443	--- that shit right there fool ... is FUCKING TIGHT!!!! --- http://tinyurl.com/6fro26	3
444	444	no. ur 13 get the fuck off the internet and get back to playing with ur easy bake oven. stupid parents buyin brats iphones.	3
445	445	if Q is there tell him he sucks. He's dark and plays suspect lol	3
446	446	thats the only set back  and its a bitch to send ish back	3
447	447	blocked. What a fucking load of old shit.	3
448	448	lol the fuck what concert was that	3
449	449	because I hate you. The last one I rewrote cuz there was a typo and it was bothering me	3
450	450	oops but you're forgiven. Hope they win. I Never had a good exp. with a shelter  they hate us military types. Glad you did though!	3
451	451	fuck yo couch	3
452	452	ground her now and she'll kick your ass lol	3
453	453	can't make up my mind. Go out w my girl vip style and leave the dog home alone till morn  stay in or go to a gay pj party	3
454	454	Oh  Hannah  I am so  so sorry for your loss. I've done the deathbed vigil and it sucks. I hope your pain eases with time. Love	3
455	455	Happy birthday you damn sexy hobo!	3
456	456	I'm celebrating and drinking to the fact you're an annoying fuck :)	3
457	457	I'm doing nothing. I was thinking about going to the Flaming Lips concert  but hate going alone.	3
458	458	dude the talk about universe at #LeWeb is awesome. As a nerd guy you have to watch it	3
459	459	Jerry IS Cowboy's problem. He won't hire real coach  'cuz then the credit wouldn't go to him. He's poster child for attn whore.	3
460	460	u r pussy. lulz.	3
461	461	don't you just hate that?! Especially when it is over the most irrelevant crap	3
462	462	yes. Freakin 17 and in college since i was 16 ugh! It sucks. Hah	3
463	463	Then why u cryn? Hate'n on me.	3
464	464	If it wasn't for AT&T's spotty network  I'd switch in a heartbeat. That's where Verizon kicks some serious ass.	3
465	465	you fart like a fucking bass drum lol	3
466	466	what da drilly wit dat do! ...oh  and i STILL got distribution in Japan...damn  that chick was the worst that night	3
467	467	yeah  but w/ that running time u'll be there 2morrow. that mmovie is long as fuck.	3
468	468	damn bossman  let find out u got 2 jobs. what are u  a single parent or somethin'?	3
469	469	"no-sign. i dont fuck with ""rats"""	3
470	470	http://twitpic.com/s13a - omg i hate scottiethehottie!! he is a retarded spammer!! he is photographer08 (it got deleted ...	3
471	471	no fuck you	3
472	472	I don't bother arguing that about Bush anymore because people who admire him have damn near no power post-2008 elections.	3
473	473	do you think you are nudging me to change my update...WHORE NAILS!	3
474	474	thats what you get for being a fat ass....FAT ASS...	3
475	475	I HATE YOU!	3
476	476	i've been on twitter 1 week and am about 20 shy of 500. does that make me a loser? LOL LOL LOL	3
477	477	well either wy thy like dick wayyy to much.	3
478	478	omg son i JUST figured out how to reply to youuuuuuu. i hate this lmao	3
479	479	fail whale?	3
480	480	cluster fuck indeed.	3
481	481	"- you can trust me to do my part to help @adam_callender win his ""biggest loser"" contest.  ;)"	3
482	482	Dang I hate the little buttons. GO BACK ONE TWEET!	3
483	483	ironic - I normally hate plastic 4 environmental reasons- this time  it actually saved some of the patterns from the wet grass	3
484	484	God Damn !! Ok ... How about Peter Duncan then ?	3
485	485	damn you overload issues! :(	3
486	486	that's killer. Wish it was even cool here. But it's been damn near 80 most of the week. No where near festive temps.	3
487	487	"ugh  yes. I am a consumer whore... ""and how!"""	3
488	488	SHUT THE FUCK UP!	3
489	489	i hear ya. iPods can get annoying with that damn clicking noise!	3
490	490	dude...if u didnt tell me how 2 do this fucking thing(twittr) i wud prob still b lyk nowhere with it!	3
491	491	Don't you just hate deciding on things.	3
492	492	"eddie izzard says the brits pronounce ""herb"" with the h ""because there's a fucking h in it."""	3
493	493	I feel like such a nerd watching this! I LOVE IT!!!!!!!!!	3
494	494	#NAME?	3
495	495	wtf? That is so gay.	3
496	496	Would you believe the same article said eating less helps us live longer  too? Damn those scientists!	3
497	497	"YOU""RE A GAY!? .... =) I &lt;3 you"	3
498	498	There's some dude at this bar that totally looks like you. Should I kick his ass for impersonating?	3
499	499	all these awesome people just flock to me. Guess I'm about cool as fuck.	3
500	500	@KitchenGirlJo what's the fail whale?	3
501	501	oh LOL I use a client so I never get the fail whale :-p	3
502	502	could be that I'm not typing hard enough? happened a lot more when I first got this laptop about 3 weeks ago. Sucks ass	3
503	503	you're a fucking bully  man.	3
504	504	damn son	3
505	505	fuck the world? Or for the win	3
506	506	http://is.gd/brVS (iTunes) or http://is.gd/b4yp Antrel Rolle previewed today's MIN game on the Best Damn Sports Show Podcast.	3
507	507	oh come on. I mean  we all love to hate MyZou  but it's one thing to hate MyZou and another to take a time machine to the 70s.	3
508	508	no i dont! He does. I hate his guts!!!	3
509	509	this makes mme smile lol. I hate him. But we still dont bring him up bc to us he is dead and non-existant.	3
510	510	i hope so that way i can fuck him over continuously.	3
511	511	your a effin cunt! Ihu!	3
512	512	dude that sucks man!	3
513	513	Im glad to meet someone with similar FREAK gifts to me.  haha	3
514	514	read the emacs-rails codebase and then see why emacs is just damn cool	3
515	515	omg omg omg! finally the shoes r coming out yay yay I want them so so so SO BAD! =) fuck cancer! =) this literary made my day	3
516	516	god a free cure show! damn!  I didn't know about this & I live close! ugh lucky lucky how was it??	3
517	517	"Girl  talked to Black Milk on the phn for an hour. Watching ""Big Bang Theory"" drunk as fuck  eating cereal & its cold in the D."	3
518	518	Are you out celebrating your birthday? If so  a birthday drink is ok! But don't forget the marathon. I hate being such a stickler.	3
519	519	Damnit.  I've started a new short story.  About a dentist. Fuck.	3
520	520	All of my friends are married gay  or have been burned so badly they don't want 2 even think about another relationship :o( I've	3
521	521	"Well  if he's a pussy  he surely isn't that man of ""substance"" your looking for lol...Don't settle when you know you want more."	3
522	522	the fail whale?	3
523	523	Damn  you've had more jobs than  um  er  well  you're just always employed! lol	3
524	524	lol maaan-fuck this!! I almost busted my shit like 5 times tryna walk on this damn ice!!	3
525	525	burger in each hand? Wut a fat ass!! Lol	3
526	526	"yo I only peeped the last 30mins-and I saw here and THOUGHT it was her but figured ""naaah this bitch looks way broker"" lol yikes"	3
527	527	Yeah! id do her like my nigga did them white chicks at the club on Knocked Up...I fuck the shit out u old bitch but no clubin	3
528	528	yeah she pretty cool but she got moments where i be like ehhhh idk! now id fuck but the ass lick wud depend on the nite	3
529	529	Son i just got finished watchin Big Mommas House...WOW!!! She damn sure can...and she a MILF so thats a bonus	3
530	530	yep ur an uber nerd now	3
531	531	and @rapperbigpooh. Was that Sheila easton? Nah...it was that chick that used to fuck with Prince right?	3
532	532	Damn fucking skippy. I'm onthe same shit	3
533	533	Oldest son just turned 19 months and youngest is 5 weeks old. Damn dude  u look too young to have a 17 year old! :)	3
534	534	Bill Donahue? Seriously? Ask him why he uses hate speech against gays  women and Jews and maybe I'd listen to his complaints	3
535	535	I used to do the shopping but when my wife stopped worked a few years back she took over. It is just damn cold until April	3
536	536	I just got done busting my ass for the day. I need Booze!	3
537	537	I nominate @IgortheTroll cuz he's thee Best Damn Troll we gots!! ;))	3
538	538	thats why I hate megavideo.  I'll see if I can get someone to update the episodes with an offshore video hoster.	3
539	539	What a cunt!	3
540	540	that sucks loxy. I wish there was smtg I could do! Is chury back in cgy as well?	3
541	541	and the arabs pussy count reaches 250 million. There I said it  we're all a bunch of pussies. No offence to the pussies	3
542	542	 yeah  its seems like most of the time unexplained highs are related to a bad site or fat delays	3
543	543	duh! fat fish and winning the lottery go hand in hand	3
544	544	#NAME?	3
545	545	-politicians should have to pass an ethics exam 2x yearly. I wonder if that's a piss test for them?	3
546	546	I think that's another one that I haven't seen that makes me eligible for gay card revocation	3
547	547	LOOOOL TA PHOTO =D !tu as aim&#233; silvester ou pas ? :S jamais bourr&#233; ensemble -_-' mais trop ch&#232;r l&#224;-bas LOL et le GAY MDR ! lieb dich	3
548	548	Alors NERD s'&#233;tait bien ? vous avez du &#234;tre folles pendant lapdance XD &#224; SAMEDIIII &lt;3	3
549	549	np you are happy with the service? do you have anything to compare to? I hate 3 not working out of cities. and whirlpool likes exe	3
550	550	lmmfao! Shuddup! Any grown ass man that let's other grownass men call him Timmy is gaaaaay!	3
551	551	both  think I liked the first one better. They both beat Harry Potter though  that damn rubbish.	3
552	552	look im sitting at home twittering my ass off on a friday night. I should know better then anyone  lol	3
553	553	lmao damn right but we aint talkin bout me here	3
554	554	I fuck wit the lows if there dope...but I know y'all got me fam I ain't trippin	3
555	555	lol britt just said it look like a big ass pillow fight outside	3
556	556	Wow  that sucks.Merry Christmas to you and your honey (wow  we are both celebrating 'firsts' on that one) -The Bs	3
557	557	Damn skippy. I demand to see you before I leave.  You going to come meet BlendMom?	3
558	558	Arsclan would freak on u.  Tower Def. is build series of midieval like towers (upgradable) near a pathway of continual attacks.	3
559	559	Some liberal gay atheists or Republican fund raisers should jump on that. ;)	3
560	560	what are you gonna stab a bitch with? scissors? knife? spear? sword? cock? pencil? dildo? cattle prod? broken glass?	3
561	561	I once let a Delta Chi fuck me in the ass in Raleigh  NC. He took me to Bahama Breeze and that sealed the deal- doesn't take much.	3
562	562	"are you sure they weren't looking for my blog w/ ""wine bottle in ass""??"	3
563	563	i like to fuck when i tweetup.	3
564	564	$10 for water is better than the throat fucking i got for free the last time i was there.	3
565	565	better give @dochobbes the #nerd prize. he's the nicest nerd i know.	3
566	566	dude the ep is sick..Pussy and Tween Me & U are my Jams..	3
567	567	LOL I did zackly same thing! BTW thanks for leading me to @ChipEFT Just reqd Born Loser's Guide to Abundance! http://rurl.org/18kr	3
568	568	damn those Jets!  Hears hoping for happier fucks in the future. *blinks*	3
569	569	 My pussy is still sadly missing.  *blinks*  Do you think this will affect my popularity.  *evil grin*	3
570	570	 *shakes head @ you for calling Kitty a pussy*  He's a BOY  you know! lol	3
571	571	 I work with a very limited bankroll.  When I'm running bad  I HAVE to go for broke.  Now up for the night.  Also  fuck poker.	3
572	572	I hate those backgrounds because you can't click on any of those listed links. I find it frustrating.	3
573	573	Yes  there is definitely an element of Bush fatigue in all this. Can't wait 'til we can ship his ass back to Texas.	3
574	574	dat bitch left u lol	3
575	575	no fucking crazy josh!!!!	3
576	576	no!!!! Ahhh he is fucking crazy hes been killing himself since yesterday still nothing!	3
577	577	call me emo again and i'll cut myself	3
578	578	i hate that i know some french...and the french you used  was the french i know	3
579	579	"@Dncr1804 i don't even know what i did or said that was ""emo-esque"""	3
580	580	*twitch* I. Hate. You. J/k.	3
581	581	oh man that sucks. I'm sorry. Sucks to live with people who are dirty..trust me  I can relate.	3
582	582	I felt the same way 3 weeks ago. And then proceeded to watch the whole. damn. thing. lol	3
583	583	Well  you can send me two and get fat on the rest :)	3
584	584	you were right  the uv filter that came with that kit sucks. freakin glare spots all over my shots	3
585	585	a party bored as fuck. God I need a grown man party	3
586	586	it's like gay people using the f word.  somehow  allowed.	3
587	587	Damn that is so unfair. Where is the version of Firefox for white  slightly balding men.	3
588	588	Can he seriously help me out or are you taking the piss of him :)	3
589	589	home now. Misses wont let me drink beer tonight cus I gotta do shit tomorow morning.Sucks.	3
590	590	man it sucks dont it.On the plane home yesterday i was in agony with the cabin pressure.My ears still are not right now :(	3
591	591	So if lifes a bitch  and sleep is the cousin of death  that whole dam family needs help!!!!!	3
592	592	tell them to fuck off  give it a few years  then laugh at how much better you are then them.	3
593	593	depends on your plan. if you pay out the ass for it  no.	3
594	594	 That's a very interesting point and one I hadn't heard before. Copper for elec motors? Damn  I love twitter.	3
595	595	agree entirely. I'd hate to see a graph for my twitter input this week.	3
596	596	guy walks in to a bar with a duck on his head. The bartender says can I help you. The duck says yeah  get this guy off my ass.	3
597	597	- Nazi and Facist... I could you call you a commie pig  but that's not very gentleman-like #Gaza	3
598	598	I miss being here...wish they had corporations here instead of a damn AQUARIUM! I miss Jimmies hotdogs...that dog food be JUMPIN! LOL	3
599	599	dupa cum vezi  eu mai putin cu excelurile  mai mult cu povestile ;o]	3
600	600	I nominate @yiyinglu for a Shorty Award in #design because...he designed the fail whale :-)	3
601	601	Lol why do you do this?! I hate your guts :-p	3
602	602	But now I really want one  damn you! i hadn't even realised I NEEDED one til you told me they existed!	3
603	603	niiice likewise...sure the boricua gave that away. ah yes we boricuas have good taste (Rob Pattinson) hehe damn sexy brits lol	3
604	604	i hate having to wait till jan. for the big game lol tedious i tell ya	3
605	605	would be at least 4gb at a guess. I ain't using it ATM  if you don't leech ur ass off you're welcome to lend it	3
606	606	meh. All year round baby. They're actually growing like fuck at the moment  except for the caterpillar incident yesterday.	3
607	607	don't hate on ghajini. It was an awesome movie.	3
608	608	If you're hard at work or just leisurely reading  you're not a poser.	3
609	609	God Ashley is a bitch  but still  congrats! :)	3
610	610	I cry  but then I'm just like that fucking woman is a bitch. God I hate her!!! (Yolanda) I'm getting mad just thinking lol	3
611	611	lulz. fat chance!  good news is no bacn from friends adding you :D	3
612	612	"Looks like lobby card for ""Ocean's 21: On the Half-Ass"""	3
613	613	Check @ replies from hahlo  twhirl  tweetdeck et. al. they reply to the user not specific ID. Makes following convos. a bitch.	3
614	614	unless Adobe gets their head out of their ass Flash will die because mobile will be the dominant platform.	3
615	615	Lobsters and ligatures? Are you a Portland-area type nerd  then?	3
616	616	 touche (i hate getting SHUT DOWN. I guess that's what I get when I pray for humility.) at least I am a better student t ...	3
617	617	So  it seems you are an attn whore.....no comment. ;-)	3
618	618	posted the fat man version to the beyonce song.	3
619	619	 Bitch  you wish. Keep dreamin... =]	3
620	620	"ahah! and i'll say exactly what i'd say to him: ""bitch make your own!"" i kid:P"	3
621	621	lol i think she's a huge bitch BUT she's good at what she does and is entertaining at times :)	3
622	622	AH! i was too! I hated that bitch. I want Bob or Sugar to win:)	3
623	623	I prefer women to be fat in other places  anyway.  Fat toes and earlobes are so cute.	3
624	624	nigella is a bit of a tease I reckon  imagine how fat you'd be stayin at hers	3
625	625	twinface it's ATCQ...your drunk ass can't type lol	3
626	626	there only a few shows i really look forward to seeing.  i hate when they put a reality show on instead with no warning.	3
627	627	Compared to Eeyore and that stupid bear and that demented pig? I think he&#8217;s fine.	3
628	628	"(Fat lot of good my Medieval History degree is doing me these days.)"""	3
629	629	Who owns one - I just fix 'em! Hate it when electricals go to Hades.	3
630	630	unnecessary.  pain in the ass.  too much effort.	3
631	631	damn ecoterrorists! he shoulda just rented a helicopter  better for the enviroment anyways.	3
632	632	Yeah i'm with ya...I hate to see guys get hurt  but it's a little easier when it's Roth..if only it had been Ward or Polamalu	3
633	633	Yeah  especially if they're those big-ass soft pretzels. Those things are the bomb-diggity.	3
634	634	just read the archive artile on your old site. love the jones comparison. how much hate mail did you get?	3
635	635	i forgot 2 call in gay 2day too! blast!	3
636	636	We miss you back. My Haiku: Famous Dickenson  Exactly Why - I'm not sure. Her poetry sucks.	3
637	637	He was just being a dick in H CoT4  his attitude caused wipes  which made him a bigger dick. It was a vicious circle.	3
638	638	How you gonna call me a hater? I'm entitled to an opinion and that opinion is SB sucks hog ass. Don't give a f!@k about it	3
639	639	heard there were 2do fairies tht come & do ur 2do list if u put a list by the freplce (kinda like leaving cookies 4 the fat guy)	3
640	640	i got the 8330 bigger keyboard I got fat thumbs	3
641	641	yo... you should have another show tomorrow cuz we had to record the past two days... damn albums...	3
642	642	ok  i can't believe i just told the haters on Momlogic to kiss your million dollar ass.	3
643	643	oh gdnss  jus saw vlog. WOW  I met that fool yrs ago @ MJ restaurant DC.  What a loser!	3
644	644	I was trying 2 use it the other day also & had the hardest time. I said fuck it &just called the person. It wasn't working.	3
645	645	Yeah I was just saying that. Why did CNN decide he would be a good move? He sucks!! I try to support but I can't.......	3
646	646	We loovveee chicken.  Damn i do also so I really shouldn't complain.  And since I found the chicken i am in a better mood.	3
647	647	social network whore!	3
648	648	why do i hate DMs? so many reasons... one is: you can't send them to someone if they're aren't following you. what a pain that is! :)	3
649	649	another reason I hate DMs is:  they ring in on my SMS even though they are often lame ads  and not urgent for the sender  nor myself!	3
650	650	I responded and asked you  but yes it does vary. Some think gay marriage is immoral. I think those people are bigots.	3
651	651	I hate you with the hate of a thousand hates. ;)	3
652	652	Now wait a second mr fanboy. You cant judge it without seeing it. You already think it sucks and its not even out.	3
653	653	Clearly  manufacturers rarely use common sense to make customers happy  when they can easily just piss you off and make $$$$	3
654	654	That really sucks I'm sorry. I'd get shitfaced with you but I'm stuck up here on the plateau.	3
655	655	Fuck no  I don't feel silly. I worked hard for that.	3
656	656	wow  bang bros was the ish...haven't watched it for a while tho! :). damn  now I wanna see that! LOL	3
657	657	damn  prolly not! Now  I wanna know! LOL	3
658	658	Well  DAMN...Thanx For NOTHING!	3
659	659	listen to u...who's the FREAK now? LOL	3
660	660	hmmm...I had a feeling bout u! but Damn No Label?? wow	3
661	661	you COULD be jobless! Praise God for it! despite how much ya hate HOW it comes at least it's coming IN rather than OUT. LOL	3
662	662	Ohhhh  jeez. That sucks... I hope she gets well!	3
663	663	I don't have a damn clue what you're talking about. I'm just now on Better Halves.	3
664	664	pussy!? :)	3
665	665	dang...i need to stop eatting cheese. Damn you kraft!	3
666	666	"Oh jeez  I had mercifully forgotten about fatman.  Should have been ""assholeman-who-will-piss-everyone-completely-the-fuck-off."""	3
667	667	Sorry man  hope you stop ass bleeding soon. (wow that was awkward just thinking about it)	3
668	668	http://twitpic.com/t9za - Hahaha! that looks so emo...poor guy thats y i prefer drums	3
669	669	"I guess that song represents Bono's ""dark"" period. Fuck saving them. Be happy with your wealth."	3
670	670	"I always respond to that use of gay by asking if the subject really is ""fag-o-licious""."	3
671	671	I hate nearly everything about the first two HP movies.	3
672	672	George Lucas' Guide to Sucking Cock?	3
673	673	Yah  after more tries than I want to cop to. Damn static in my place is making the laptop jump all over the fookin' place. AUGH!!	3
674	674	Yah  you'd think I'd lose some FAT doing' all this shovelin'. But I guess eating brownies when I'm done negates something! Hah	3
675	675	I had no clue...Damn  Homie!!!	3
676	676	Damn! Break me off some bread!	3
677	677	damn Dame lil Magic need some signings... He love Boobie	3
678	678	Man!!! You got out that garage hit them stairs so damn fast!!!!! lmao!!! Im like look at this nicca... lol..	3
679	679	Seriously! 'Oh Great  a giant American flag! WTF are we supposed to do with it? Fuck it  send it to Price is Right'	3
680	680	@nakedbard I always hated when people bought practical things like carpet or knife set. BUY THE FUCKING DALMATIAN PEOPLE!	3
681	681	You know damn well your boss is going to leave early.  When the mouse is away . . .	3
682	682	"a bolt flew of the trucks tire and hit my windshield. Cracked the fuck of of it."""	3
683	683	I hate you	3
684	684	im not sure if i should taunt you with how awesome it is  or say im surprised it took this long to get snow hate twitters	3
685	685	omg i would shop my ass off but that's because i have like zero long term goals :(	3
686	686	Better than that shit ass falafel box you eat once a week  I'm sure 	3
687	687	thank you  she's such a big baby. lol But such an incredible dog. hate to think of life without her pain in the butt self	3
688	688	it really depends on the situation but when I get mad I just call old girl up and get the freak on	3
689	689	Take Ur ass home	3
690	690	HAHA...emo lawn.  I dig that!	3
